guest_id,room_id,room_type,preferred_floor,wants_breakfast,wants_parking,needs_accessibility,preferred_view,min_room_size_sqm,willing_to_pay_extra,rating
GUEST003207,PROP006_R0030,Suite,3,True,False,False,Sea View,44,False,5
GUEST003207,PROP010_R0014,Family,2,True,False,False,City View,30,True,4
GUEST003208,PROP006_R0026,Standard,3,True,True,False,Standard,38,True,3
GUEST003208,PROP006_R0017,Deluxe,3,True,False,False,Sea View,23,True,5
GUEST003209,PROP008_R0020,Deluxe,4,True,True,False,Mountain View,42,False,4
GUEST003209,PROP009_R0009,Family,4,True,True,False,City View,25,True,5
GUEST003209,PROP008_R0009,Standard,5,False,True,False,Standard,39,False,5
GUEST003209,PROP002_R0007,Standard,4,True,True,False,City View,26,True,5
GUEST003209,PROP009_R0020,Standard,4,True,False,True,City View,22,True,4
GUEST003209,PROP006_R0006,Standard,3,True,False,False,City View,48,False,3
GUEST003209,PROP001_R0025,Standard,1,True,True,True,Garden View,42,False,5
GUEST003210,PROP004_R0019,Standard,5,True,True,False,City View,24,True,5
GUEST003210,PROP009_R0020,Standard,4,True,True,False,Mountain View,42,True,4
GUEST003210,PROP006_R0005,Deluxe,4,True,False,False,Standard,30,True,5
GUEST003211,PROP005_R0022,Family,3,True,True,False,City View,40,True,5
GUEST003211,PROP004_R0005,Standard,3,True,False,False,Mountain View,47,False,4
GUEST003212,PROP007_R0029,Suite,2,True,False,False,City View,28,False,3
GUEST003212,PROP002_R0029,Deluxe,2,False,False,False,Garden View,15,False,3
GUEST003212,PROP009_R0017,Deluxe,5,True,False,False,Garden View,20,True,5
GUEST003212,PROP007_R0030,Suite,3,True,True,False,City View,32,False,5
GUEST003212,PROP010_R0017,Deluxe,3,False,False,False,Standard,37,True,5
GUEST003212,PROP007_R0016,Standard,3,False,False,False,City View,32,False,5
GUEST003212,PROP001_R0022,Deluxe,2,False,True,False,Mountain View,49,False,4
GUEST003212,PROP002_R0026,Deluxe,4,True,True,True,City View,38,False,5
GUEST003213,PROP004_R0010,Deluxe,1,False,True,False,Garden View,17,False,5
GUEST003213,PROP010_R0020,Standard,5,True,False,True,City View,30,False,4
GUEST003213,PROP005_R0002,Penthouse,3,True,False,False,Mountain View,23,True,3
GUEST003213,PROP007_R0019,Deluxe,3,True,True,False,Mountain View,31,False,5
GUEST003213,PROP010_R0024,Deluxe,2,True,True,False,Mountain View,18,False,4
GUEST003213,PROP005_R0020,Deluxe,4,False,False,False,Mountain View,30,True,5
GUEST003213,PROP002_R0026,Deluxe,2,True,False,False,Standard,27,False,5
GUEST003214,PROP008_R0027,Family,3,True,True,False,Sea View,36,True,5
GUEST003214,PROP003_R0014,Deluxe,4,False,True,False,Sea View,20,False,5
GUEST003214,PROP009_R0014,Standard,1,False,True,False,Standard,24,True,5
GUEST003214,PROP002_R0015,Standard,5,True,False,False,Garden View,34,True,5
GUEST003214,PROP006_R0022,Deluxe,1,False,True,False,City View,29,True,4
GUEST003214,PROP007_R0023,Standard,1,False,True,False,Garden View,17,False,5
GUEST003214,PROP010_R0017,Deluxe,2,False,False,False,Garden View,30,False,4
GUEST003215,PROP006_R0001,Suite,1,False,False,False,Garden View,33,False,5
GUEST003215,PROP001_R0011,Suite,2,True,False,False,Garden View,29,False,5
GUEST003215,PROP009_R0020,Standard,4,True,True,False,Standard,21,True,4
GUEST003215,PROP005_R0002,Penthouse,4,False,True,False,Sea View,46,False,3
GUEST003215,PROP006_R0017,Deluxe,4,True,False,False,Standard,48,False,3
GUEST003215,PROP007_R0020,Suite,4,False,True,True,City View,30,False,5
GUEST003215,PROP008_R0007,Suite,3,True,False,False,Mountain View,32,True,4
GUEST003215,PROP008_R0014,Deluxe,4,True,True,False,Mountain View,20,False,3
GUEST003216,PROP002_R0008,Standard,2,True,False,False,Sea View,50,False,5
GUEST003216,PROP009_R0019,Deluxe,2,True,True,False,Garden View,15,False,5
GUEST003216,PROP003_R0025,Standard,5,False,True,False,Mountain View,32,True,5
GUEST003217,PROP004_R0014,Deluxe,2,False,False,False,Sea View,35,False,5
GUEST003217,PROP005_R0002,Penthouse,5,True,False,False,Mountain View,50,True,3
GUEST003217,PROP003_R0027,Standard,5,False,False,False,City View,45,False,4
GUEST003218,PROP009_R0007,Deluxe,3,True,False,False,Sea View,17,False,4
GUEST003218,PROP009_R0028,Standard,2,False,False,False,Sea View,46,False,4
GUEST003218,PROP010_R0021,Standard,5,False,True,True,Garden View,49,True,4
GUEST003218,PROP001_R0029,Standard,4,False,False,False,City View,34,False,5
GUEST003218,PROP006_R0003,Standard,3,True,False,False,Garden View,47,True,3
GUEST003218,PROP006_R0023,Family,5,True,True,True,Sea View,19,False,4
GUEST003218,PROP008_R0013,Standard,4,True,False,False,Sea View,22,True,4
GUEST003219,PROP005_R0005,Family,3,True,True,True,Standard,18,True,4
GUEST003219,PROP007_R0015,Family,2,False,True,False,Standard,37,False,5
GUEST003219,PROP010_R0011,Deluxe,1,True,True,False,Mountain View,46,True,5
GUEST003219,PROP002_R0030,Standard,5,False,False,False,Mountain View,45,True,5
GUEST003219,PROP003_R0026,Standard,5,True,True,False,Sea View,18,True,5
GUEST003219,PROP008_R0017,Standard,5,True,False,False,Mountain View,34,True,4
GUEST003220,PROP005_R0027,Suite,3,True,True,False,Garden View,20,False,4
GUEST003220,PROP001_R0002,Deluxe,3,True,False,False,Sea View,35,False,5
GUEST003220,PROP007_R0026,Standard,1,True,False,False,City View,20,False,4
GUEST003221,PROP003_R0019,Deluxe,1,False,False,False,Sea View,25,False,5
GUEST003221,PROP004_R0027,Deluxe,2,False,False,True,Standard,27,False,3
GUEST003221,PROP002_R0022,Standard,1,True,True,False,Standard,36,True,5
GUEST003221,PROP007_R0028,Suite,2,True,True,False,Sea View,36,False,5
GUEST003221,PROP010_R0008,Deluxe,1,False,True,False,City View,25,True,4
GUEST003221,PROP003_R0029,Deluxe,3,True,True,False,Garden View,49,False,4
GUEST003221,PROP009_R0013,Family,5,False,False,True,Standard,30,False,3
GUEST003222,PROP005_R0002,Penthouse,2,False,False,False,City View,16,True,4
GUEST003222,PROP010_R0026,Deluxe,3,True,True,False,Sea View,22,False,3
GUEST003222,PROP009_R0007,Deluxe,1,False,True,False,Sea View,32,False,4
GUEST003223,PROP008_R0015,Standard,4,True,False,False,Standard,33,False,5
GUEST003223,PROP008_R0027,Family,3,False,False,False,Sea View,50,False,5
GUEST003223,PROP008_R0001,Suite,2,True,True,False,Standard,47,True,4
GUEST003223,PROP007_R0013,Suite,5,True,False,False,Standard,50,False,4
GUEST003223,PROP008_R0025,Suite,5,False,True,False,Mountain View,25,False,4
GUEST003223,PROP009_R0021,Suite,1,False,False,False,Mountain View,39,False,4
GUEST003223,PROP004_R0006,Standard,2,True,True,False,Mountain View,50,False,5
GUEST003223,PROP010_R0026,Deluxe,3,True,False,False,Sea View,24,True,4
GUEST003224,PROP010_R0022,Standard,2,False,False,False,Mountain View,40,False,3
GUEST003224,PROP003_R0022,Suite,1,True,True,False,City View,50,True,5
GUEST003224,PROP009_R0027,Deluxe,2,True,True,False,Garden View,28,True,4
GUEST003224,PROP009_R0001,Penthouse,4,True,True,False,City View,26,True,5
GUEST003225,PROP004_R0023,Suite,2,False,False,False,Mountain View,21,True,4
GUEST003225,PROP001_R0016,Suite,2,False,False,False,Mountain View,37,False,5
GUEST003225,PROP008_R0014,Deluxe,4,False,True,False,Garden View,20,True,5
GUEST003225,PROP007_R0020,Suite,4,True,True,False,City View,35,True,5
GUEST003226,PROP005_R0021,Family,4,True,True,False,City View,24,False,5
GUEST003226,PROP002_R0002,Family,1,True,False,False,Standard,16,True,5
GUEST003226,PROP009_R0006,Standard,2,False,True,True,Sea View,42,True,3
GUEST003226,PROP003_R0005,Standard,1,False,False,True,Mountain View,49,False,5
GUEST003226,PROP008_R0004,Family,1,True,False,True,City View,48,True,5
GUEST003226,PROP003_R0014,Deluxe,1,True,False,True,Standard,41,True,5
GUEST003227,PROP005_R0024,Standard,3,True,True,False,Standard,42,False,5
GUEST003227,PROP002_R0022,Standard,1,True,False,False,Standard,29,False,5
GUEST003227,PROP007_R0011,Standard,3,False,True,False,Garden View,24,False,5
GUEST003227,PROP005_R0013,Standard,1,True,False,False,Garden View,46,True,4
GUEST003227,PROP007_R0003,Standard,5,False,False,False,Garden View,29,True,5
GUEST003227,PROP004_R0019,Standard,3,False,True,False,Standard,25,False,4
GUEST003228,PROP008_R0030,Deluxe,2,False,True,False,Sea View,45,True,5
GUEST003228,PROP010_R0015,Deluxe,1,True,True,False,Sea View,32,False,4
GUEST003228,PROP001_R0003,Standard,4,False,True,False,Garden View,27,False,4
GUEST003228,PROP003_R0016,Deluxe,2,False,False,False,Sea View,46,True,4
GUEST003228,PROP006_R0017,Deluxe,2,True,False,False,Standard,49,False,4
GUEST003229,PROP003_R0030,Family,4,True,True,False,Mountain View,24,False,5
GUEST003229,PROP009_R0030,Suite,2,True,True,False,City View,24,True,4
GUEST003229,PROP008_R0017,Standard,3,True,True,False,Standard,29,True,5
GUEST003229,PROP010_R0011,Deluxe,3,True,True,False,City View,25,False,4
GUEST003229,PROP001_R0020,Standard,2,True,True,False,Garden View,45,True,5
GUEST003229,PROP003_R0027,Standard,2,True,False,False,Sea View,20,False,5
GUEST003230,PROP008_R0017,Standard,2,True,True,False,Garden View,35,False,3
GUEST003230,PROP008_R0019,Standard,3,False,True,False,Garden View,45,True,5
GUEST003231,PROP001_R0013,Suite,1,False,True,False,Garden View,24,False,4
GUEST003231,PROP002_R0030,Standard,5,True,False,False,Sea View,48,False,4
GUEST003231,PROP010_R0006,Standard,3,False,False,True,Sea View,50,False,4
GUEST003231,PROP001_R0027,Suite,3,True,True,False,City View,27,False,4
GUEST003231,PROP006_R0006,Standard,4,False,True,False,Sea View,17,True,4
GUEST003231,PROP004_R0003,Suite,2,False,False,False,Sea View,32,True,4
GUEST003231,PROP006_R0003,Standard,4,True,True,False,Mountain View,47,True,5
GUEST003231,PROP004_R0015,Standard,4,False,True,False,City View,25,False,5
GUEST003232,PROP010_R0005,Deluxe,2,True,True,False,Mountain View,48,False,4
GUEST003232,PROP006_R0021,Deluxe,1,True,False,False,Standard,17,True,5
GUEST003232,PROP004_R0004,Suite,3,False,False,False,Standard,28,False,5
GUEST003233,PROP002_R0006,Standard,2,False,True,False,Standard,27,False,4
GUEST003233,PROP002_R0025,Suite,4,False,False,False,City View,21,False,5
GUEST003233,PROP001_R0026,Deluxe,5,False,True,False,Mountain View,45,False,5
GUEST003234,PROP003_R0014,Deluxe,1,False,True,False,Garden View,34,False,4
GUEST003234,PROP003_R0004,Deluxe,4,False,False,False,Garden View,18,True,5
GUEST003234,PROP006_R0024,Suite,1,True,True,False,Standard,50,True,4
GUEST003234,PROP005_R0025,Family,2,False,True,False,Sea View,44,False,3
GUEST003234,PROP010_R0026,Deluxe,3,False,False,True,City View,40,True,5
GUEST003235,PROP009_R0018,Deluxe,5,True,False,False,City View,24,False,4
GUEST003235,PROP006_R0012,Deluxe,4,False,True,False,Garden View,37,False,4
GUEST003235,PROP003_R0023,Deluxe,2,True,False,True,Standard,27,True,5
GUEST003235,PROP009_R0019,Deluxe,4,False,True,False,City View,35,False,5
GUEST003235,PROP007_R0018,Deluxe,5,False,False,True,Garden View,50,False,5
GUEST003235,PROP005_R0006,Deluxe,4,False,True,False,Garden View,31,False,4
GUEST003235,PROP005_R0008,Deluxe,2,True,False,False,Sea View,29,True,3
GUEST003236,PROP008_R0020,Deluxe,2,True,True,False,Mountain View,41,False,3
GUEST003236,PROP003_R0030,Family,5,True,True,False,City View,23,False,4
GUEST003237,PROP009_R0017,Deluxe,4,True,False,False,Standard,35,True,4
GUEST003237,PROP009_R0016,Standard,1,False,False,False,Garden View,38,True,3
GUEST003237,PROP003_R0007,Suite,5,True,True,False,Mountain View,17,True,3
GUEST003238,PROP009_R0008,Standard,4,False,False,False,Standard,20,False,5
GUEST003238,PROP008_R0028,Standard,4,True,False,False,Mountain View,27,False,5
GUEST003239,PROP003_R0026,Standard,1,True,False,False,Garden View,17,False,3
GUEST003239,PROP001_R0016,Suite,2,True,False,False,Garden View,50,False,5
GUEST003239,PROP010_R0004,Standard,4,True,True,False,City View,43,True,5
GUEST003240,PROP010_R0027,Standard,3,False,False,False,Garden View,22,True,4
GUEST003240,PROP004_R0025,Deluxe,2,False,True,False,Standard,24,False,5
GUEST003240,PROP002_R0023,Deluxe,2,False,True,False,Garden View,18,False,5
GUEST003240,PROP009_R0018,Deluxe,1,False,False,False,City View,26,False,5
GUEST003241,PROP004_R0019,Standard,4,False,False,False,Garden View,29,False,5
GUEST003241,PROP005_R0024,Standard,3,False,True,False,Mountain View,32,False,5
GUEST003242,PROP009_R0029,Standard,2,False,False,False,Sea View,35,False,5
GUEST003242,PROP002_R0026,Deluxe,5,True,True,False,Mountain View,22,True,5
GUEST003242,PROP004_R0017,Penthouse,3,True,False,False,Mountain View,32,True,5
GUEST003242,PROP002_R0012,Standard,1,False,False,False,Standard,45,False,5
GUEST003242,PROP007_R0019,Deluxe,5,True,False,False,City View,24,True,4
GUEST003242,PROP008_R0007,Suite,3,False,True,False,Garden View,40,False,3
GUEST003242,PROP009_R0009,Family,2,False,True,False,City View,27,True,4
GUEST003242,PROP003_R0023,Deluxe,1,True,True,False,Sea View,37,True,3
GUEST003243,PROP003_R0013,Standard,5,True,False,True,Sea View,23,True,4
GUEST003243,PROP008_R0022,Deluxe,3,False,True,False,Standard,27,True,5
GUEST003244,PROP010_R0018,Deluxe,3,False,False,False,Mountain View,18,True,3
GUEST003244,PROP010_R0028,Deluxe,3,True,False,False,Mountain View,16,False,5
GUEST003244,PROP006_R0024,Suite,5,True,True,False,Mountain View,39,False,5
GUEST003245,PROP003_R0003,Standard,2,False,True,False,Mountain View,44,True,5
GUEST003245,PROP001_R0020,Standard,5,False,True,False,Sea View,24,True,4
GUEST003246,PROP009_R0005,Family,5,True,False,False,Standard,19,False,5
GUEST003246,PROP001_R0022,Deluxe,2,False,False,False,Garden View,38,False,4
GUEST003246,PROP009_R0014,Standard,5,True,False,False,Garden View,48,True,5
GUEST003246,PROP005_R0016,Family,2,True,False,True,Mountain View,27,False,5
GUEST003247,PROP009_R0026,Standard,1,False,False,False,Mountain View,49,False,4
GUEST003247,PROP004_R0003,Suite,3,True,False,False,Sea View,35,True,4
GUEST003247,PROP009_R0009,Family,2,False,False,False,Garden View,45,True,4
GUEST003247,PROP008_R0009,Standard,5,True,False,False,Mountain View,17,True,5
GUEST003247,PROP009_R0023,Penthouse,2,True,False,False,Garden View,43,False,5
GUEST003247,PROP004_R0011,Deluxe,3,True,False,False,Garden View,26,False,5
GUEST003247,PROP003_R0023,Deluxe,5,False,False,False,City View,35,False,3
GUEST003247,PROP005_R0018,Penthouse,4,True,False,False,City View,15,False,3
GUEST003248,PROP005_R0017,Deluxe,5,True,True,False,Sea View,31,True,5
GUEST003248,PROP003_R0011,Deluxe,1,True,False,False,Mountain View,37,False,4
GUEST003248,PROP002_R0012,Standard,2,True,True,False,City View,28,False,5
GUEST003248,PROP010_R0007,Suite,5,True,False,False,City View,15,True,5
GUEST003248,PROP007_R0016,Standard,1,True,True,False,Garden View,23,False,5
GUEST003248,PROP003_R0011,Deluxe,2,False,False,False,Sea View,25,False,5
GUEST003248,PROP002_R0015,Standard,3,True,True,False,Standard,32,False,5
GUEST003248,PROP001_R0020,Standard,4,True,False,False,Garden View,15,True,5
GUEST003249,PROP002_R0017,Standard,3,True,True,False,Standard,18,True,5
GUEST003249,PROP003_R0003,Standard,1,True,True,False,Sea View,22,False,3
GUEST003249,PROP006_R0001,Suite,2,True,False,False,Garden View,26,False,4
GUEST003249,PROP010_R0011,Deluxe,4,False,True,False,City View,22,True,5
GUEST003249,PROP003_R0018,Standard,3,True,True,False,Mountain View,25,False,4
GUEST003249,PROP009_R0001,Penthouse,5,False,False,True,Sea View,17,True,3
GUEST003249,PROP007_R0014,Suite,4,False,False,False,Standard,19,False,5
GUEST003249,PROP005_R0019,Deluxe,5,True,True,False,Garden View,28,True,5
GUEST003250,PROP001_R0010,Standard,4,True,True,False,Garden View,34,False,3
GUEST003250,PROP002_R0010,Suite,4,True,True,False,Standard,22,True,5
GUEST003250,PROP005_R0010,Standard,1,True,False,True,Sea View,46,False,5
GUEST003250,PROP009_R0006,Standard,5,True,False,False,City View,37,False,3
GUEST003250,PROP007_R0009,Standard,4,False,False,False,Garden View,46,False,5
GUEST003251,PROP002_R0020,Standard,3,True,True,False,Sea View,35,False,4
GUEST003251,PROP003_R0003,Standard,4,False,False,False,Garden View,41,False,5
GUEST003251,PROP004_R0019,Standard,1,True,False,True,Mountain View,15,True,5
GUEST003251,PROP006_R0026,Standard,3,True,True,False,Mountain View,26,True,4
GUEST003251,PROP003_R0004,Deluxe,3,True,True,False,Standard,36,False,3
GUEST003251,PROP007_R0014,Suite,2,False,True,False,City View,34,False,5
GUEST003251,PROP003_R0018,Standard,4,False,True,False,Garden View,46,False,4
GUEST003251,PROP006_R0005,Deluxe,5,True,False,False,Mountain View,39,False,5
GUEST003252,PROP008_R0007,Suite,3,True,True,False,Mountain View,49,False,5
GUEST003252,PROP002_R0009,Standard,4,False,True,False,Standard,15,False,3
GUEST003252,PROP004_R0022,Standard,1,True,False,False,Mountain View,20,True,5
GUEST003252,PROP005_R0025,Family,4,True,True,False,City View,49,False,4
GUEST003252,PROP009_R0020,Standard,2,False,False,True,Sea View,34,False,4
GUEST003252,PROP005_R0024,Standard,3,True,False,False,Standard,20,False,5
GUEST003252,PROP010_R0014,Family,3,False,True,False,Mountain View,25,False,4
GUEST003252,PROP010_R0008,Deluxe,3,True,False,False,Sea View,20,True,5
GUEST003253,PROP002_R0009,Standard,5,False,True,True,Standard,37,False,5
GUEST003253,PROP003_R0016,Deluxe,4,True,False,False,Garden View,30,False,3
GUEST003253,PROP004_R0016,Suite,5,True,True,True,Mountain View,33,False,5
GUEST003253,PROP005_R0020,Deluxe,2,True,False,False,Sea View,50,True,5
GUEST003253,PROP008_R0015,Standard,4,False,True,False,Mountain View,19,False,4
GUEST003254,PROP007_R0020,Suite,1,False,False,False,City View,35,False,3
GUEST003254,PROP001_R0030,Standard,1,True,True,False,Sea View,32,False,4
GUEST003254,PROP002_R0021,Deluxe,3,True,True,False,Mountain View,21,True,5
GUEST003254,PROP006_R0022,Deluxe,2,False,True,True,Sea View,29,True,4
GUEST003254,PROP007_R0007,Deluxe,1,True,False,False,City View,43,False,3
GUEST003254,PROP001_R0011,Suite,5,True,True,False,Garden View,44,True,4
GUEST003254,PROP001_R0021,Suite,3,True,False,False,Sea View,45,True,4
GUEST003254,PROP004_R0023,Suite,5,True,False,False,Garden View,19,False,4
GUEST003255,PROP010_R0025,Penthouse,3,True,True,False,Garden View,15,False,3
GUEST003255,PROP004_R0022,Standard,3,True,True,False,Mountain View,27,False,4
GUEST003255,PROP010_R0010,Family,5,True,False,False,City View,24,False,4
GUEST003256,PROP002_R0013,Standard,4,True,True,False,Standard,15,False,3
GUEST003256,PROP009_R0013,Family,3,False,False,False,Standard,17,False,4
GUEST003256,PROP006_R0028,Family,1,False,False,False,Mountain View,40,False,5
GUEST003256,PROP004_R0009,Standard,2,True,True,False,Mountain View,40,False,5
GUEST003256,PROP004_R0027,Deluxe,3,True,True,False,Mountain View,38,True,5
GUEST003256,PROP001_R0021,Suite,1,False,True,False,Garden View,32,False,3
GUEST003256,PROP008_R0030,Deluxe,1,True,True,False,Standard,34,False,5
GUEST003257,PROP001_R0015,Suite,3,False,False,False,Standard,39,False,3
GUEST003257,PROP006_R0003,Standard,5,False,False,False,Garden View,34,False,3
GUEST003258,PROP006_R0014,Deluxe,1,False,True,False,Garden View,40,False,5
GUEST003258,PROP001_R0012,Suite,2,False,True,True,Sea View,44,False,5
GUEST003258,PROP009_R0014,Standard,2,True,False,False,Mountain View,24,True,5
GUEST003258,PROP009_R0027,Deluxe,4,True,True,False,Mountain View,47,False,5
GUEST003258,PROP004_R0007,Standard,1,True,False,True,Mountain View,41,False,5
GUEST003258,PROP001_R0001,Standard,3,True,True,True,Garden View,36,False,5
GUEST003258,PROP002_R0024,Standard,5,True,False,False,Mountain View,21,False,4
GUEST003258,PROP010_R0009,Deluxe,3,True,False,False,Standard,17,True,4
GUEST003259,PROP010_R0014,Family,5,False,True,False,Mountain View,23,True,3
GUEST003259,PROP001_R0011,Suite,1,True,False,False,Mountain View,46,False,3
GUEST003259,PROP002_R0001,Standard,4,True,False,False,Standard,23,False,5
GUEST003259,PROP005_R0019,Deluxe,5,True,False,False,City View,32,False,5
GUEST003260,PROP003_R0028,Deluxe,3,True,True,False,Sea View,25,False,5
GUEST003260,PROP002_R0007,Standard,5,True,True,False,Standard,47,False,3
GUEST003260,PROP009_R0002,Standard,2,False,False,False,Garden View,27,True,5
GUEST003260,PROP002_R0023,Deluxe,5,True,True,False,Sea View,37,True,5
GUEST003260,PROP010_R0025,Penthouse,1,False,True,False,Standard,49,False,3
GUEST003260,PROP010_R0015,Deluxe,3,True,True,False,Sea View,39,True,5
GUEST003260,PROP004_R0023,Suite,4,True,False,False,Sea View,32,False,5
GUEST003260,PROP006_R0018,Deluxe,3,True,True,False,Garden View,44,False,5
GUEST003261,PROP007_R0016,Standard,2,False,True,False,Garden View,50,True,4
GUEST003261,PROP004_R0017,Penthouse,3,True,True,False,Sea View,20,True,4
GUEST003261,PROP010_R0030,Deluxe,4,False,False,False,Standard,42,True,5
GUEST003261,PROP003_R0006,Standard,1,True,False,False,Garden View,33,False,5
GUEST003261,PROP008_R0010,Deluxe,4,True,False,False,Garden View,26,True,4
GUEST003261,PROP007_R0013,Suite,1,False,False,False,Garden View,16,False,4
GUEST003262,PROP003_R0025,Standard,2,False,True,False,Sea View,20,True,5
GUEST003262,PROP004_R0017,Penthouse,5,True,False,False,Standard,26,False,5
GUEST003262,PROP010_R0024,Deluxe,2,True,False,False,Sea View,36,True,5
GUEST003262,PROP006_R0013,Standard,5,False,True,False,Mountain View,16,True,3
GUEST003262,PROP008_R0012,Deluxe,1,True,True,False,Sea View,42,True,5
GUEST003263,PROP001_R0010,Standard,3,True,True,False,Standard,38,True,4
GUEST003263,PROP005_R0016,Family,5,False,False,True,Standard,34,False,5
GUEST003263,PROP010_R0026,Deluxe,5,True,True,False,Mountain View,42,True,4
GUEST003263,PROP002_R0029,Deluxe,1,False,True,False,Standard,34,False,4
GUEST003264,PROP008_R0024,Standard,1,False,True,False,Sea View,18,True,3
GUEST003264,PROP003_R0021,Deluxe,5,False,False,False,Standard,49,True,4
GUEST003264,PROP010_R0022,Standard,5,True,True,False,Standard,42,False,5
GUEST003264,PROP010_R0019,Standard,5,True,False,False,Garden View,38,False,5
GUEST003265,PROP004_R0006,Standard,5,True,True,False,Sea View,50,True,4
GUEST003265,PROP003_R0028,Deluxe,1,False,True,False,City View,41,True,4
GUEST003265,PROP003_R0028,Deluxe,2,False,False,False,Mountain View,33,True,5
GUEST003266,PROP007_R0028,Suite,2,False,True,False,Sea View,33,False,5
GUEST003266,PROP010_R0024,Deluxe,3,False,True,False,Garden View,40,False,5
GUEST003266,PROP010_R0011,Deluxe,4,True,False,False,Standard,37,False,3
GUEST003266,PROP007_R0018,Deluxe,4,True,True,True,Mountain View,24,False,5
GUEST003266,PROP004_R0007,Standard,2,True,True,False,Garden View,16,False,5
GUEST003266,PROP007_R0003,Standard,4,True,False,False,City View,24,False,5
GUEST003266,PROP003_R0014,Deluxe,4,False,True,False,Sea View,23,True,5
GUEST003266,PROP003_R0011,Deluxe,4,False,False,False,City View,27,True,5
GUEST003267,PROP008_R0019,Standard,4,True,True,False,Garden View,26,True,5
GUEST003267,PROP008_R0003,Standard,4,True,False,False,Mountain View,18,False,5
GUEST003267,PROP002_R0017,Standard,1,False,True,False,Standard,23,False,3
GUEST003267,PROP002_R0007,Standard,2,True,False,False,Sea View,50,True,3
GUEST003267,PROP002_R0016,Standard,1,True,False,False,City View,25,True,3
GUEST003267,PROP007_R0012,Standard,1,False,True,False,Garden View,31,False,5
GUEST003268,PROP004_R0004,Suite,2,False,True,False,City View,47,False,3
GUEST003268,PROP007_R0011,Standard,5,True,False,False,City View,37,False,5
GUEST003269,PROP004_R0014,Deluxe,4,True,False,False,Sea View,42,False,4
GUEST003269,PROP006_R0018,Deluxe,2,False,False,False,Standard,28,False,5
GUEST003269,PROP007_R0020,Suite,4,True,True,False,Garden View,25,False,3
GUEST003270,PROP006_R0015,Standard,5,False,False,False,Mountain View,20,False,5
GUEST003270,PROP009_R0028,Standard,4,True,False,False,Mountain View,43,False,4
GUEST003270,PROP003_R0010,Standard,4,True,True,False,City View,46,False,4
GUEST003270,PROP003_R0018,Standard,4,True,True,False,Garden View,21,False,4
GUEST003271,PROP007_R0024,Family,1,True,False,False,Sea View,35,False,5
GUEST003271,PROP009_R0010,Deluxe,2,True,False,False,Mountain View,35,True,4
GUEST003272,PROP005_R0021,Family,2,False,True,False,City View,49,True,5
GUEST003272,PROP006_R0030,Suite,4,False,False,True,City View,30,False,4
GUEST003272,PROP005_R0012,Deluxe,3,False,False,False,Sea View,21,True,3
GUEST003272,PROP002_R0022,Standard,2,True,True,False,Garden View,18,False,5
GUEST003273,PROP004_R0019,Standard,1,False,False,False,City View,34,False,5
GUEST003273,PROP003_R0006,Standard,2,True,True,False,Garden View,20,False,4
GUEST003273,PROP008_R0030,Deluxe,2,True,True,False,City View,23,False,3
GUEST003273,PROP004_R0001,Standard,3,False,True,False,Mountain View,35,True,4
GUEST003273,PROP002_R0001,Standard,2,True,True,False,Sea View,48,False,3
GUEST003273,PROP003_R0024,Suite,4,False,False,False,Mountain View,36,True,5
GUEST003273,PROP010_R0001,Deluxe,1,True,False,False,City View,42,False,4
GUEST003274,PROP010_R0028,Deluxe,3,True,True,True,Mountain View,30,True,4
GUEST003274,PROP002_R0010,Suite,3,True,False,False,Mountain View,28,False,4
GUEST003275,PROP005_R0029,Suite,5,True,False,False,Mountain View,17,False,3
GUEST003275,PROP003_R0008,Deluxe,3,True,True,False,City View,22,False,5
GUEST003276,PROP006_R0011,Standard,4,True,False,False,Mountain View,36,False,5
GUEST003276,PROP006_R0022,Deluxe,1,False,False,True,Standard,26,False,4
GUEST003276,PROP007_R0022,Family,2,True,False,False,City View,19,True,3
GUEST003277,PROP010_R0020,Standard,2,False,True,False,City View,48,True,3
GUEST003277,PROP004_R0018,Standard,4,False,True,False,Garden View,31,True,5
GUEST003277,PROP006_R0022,Deluxe,2,True,True,False,City View,31,False,3
GUEST003277,PROP006_R0016,Suite,2,False,False,False,City View,38,True,5
GUEST003277,PROP008_R0019,Standard,1,True,False,False,Garden View,40,False,5
GUEST003277,PROP008_R0017,Standard,1,False,True,False,Standard,19,True,3
GUEST003278,PROP003_R0012,Deluxe,1,True,True,False,Garden View,19,False,4
GUEST003278,PROP005_R0018,Penthouse,3,True,False,False,Mountain View,44,False,4
GUEST003278,PROP001_R0004,Deluxe,1,False,False,False,City View,42,False,5
GUEST003278,PROP006_R0001,Suite,4,True,False,True,Standard,17,False,4
GUEST003278,PROP001_R0013,Suite,2,False,True,False,Garden View,41,False,5
GUEST003278,PROP004_R0027,Deluxe,1,False,True,False,Sea View,31,False,3
GUEST003279,PROP001_R0007,Standard,2,True,False,False,Garden View,27,False,5
GUEST003279,PROP003_R0019,Deluxe,3,True,True,False,Garden View,27,False,5
GUEST003279,PROP001_R0014,Deluxe,2,True,False,False,City View,27,False,4
GUEST003280,PROP005_R0016,Family,1,False,True,False,Standard,39,False,5
GUEST003280,PROP010_R0019,Standard,4,False,False,False,Garden View,26,False,4
GUEST003280,PROP001_R0016,Suite,4,True,False,False,Sea View,28,False,5
GUEST003280,PROP008_R0003,Standard,3,True,False,False,Mountain View,24,False,5
